

"Close Approach Definition"
"Advanced CAT object: sgp4ESSS                                                        "
"Close Approach Threshold: 20.000000 (km)                                             "
"Close Approach Time Interval: 23 Oct 2013 03:58:20.414 to 23 Oct 2014 03:58:20.414   "
"Point-to-Point Mode is ON.  Finite ellipsoid sizes have been overridden to be points."

"Settings"
"Out of Date Filter is OFF.                                                                                  "
"Apo Peri Filter    is ON.  Pad  is 30.000000 (km)                                                           "
"Path Filter        is OFF.                                                                                  "
"Time Filter        is OFF.                                                                                  "
""
"Each local range minimum is reported as a separate event with corresponding conjunction TCA (i.e., ConjTCA)."
"Additionally, an interval endpoint time will be reported as a separate event with corresponding             "
"conjunction TCA (i.e., ConjTCA) if it is the global range minimum over the interval                      "
""
"Secondaries whose SSC number match the primary SSC number have been ignored.                                "
""
"MaxSampleStepSize is 300.000000 secs                                                                        "
"MinSampleStepSize is 1.000000 secs                                                                          "

"Name","Status","Type","Tangential (km)","Cross-Track (km)","Normal (km)"
"Satellite/ENVISAT_27386","Found Scenario Object","Scenario Object",1.000000,1.000000,1.000000

"Name","Status","Type","Tangential (km)","Cross-Track (km)","Normal (km)"
"spaceTrackTLEs_23_10_2013.tce","Found File","Tle File",1.000000,1.000000,1.000000

"SSC","ConjTCA (UTCG)","Min Range (km)","Max Collision Probability","Collision Probability (Analytic)","Collision Probability (Numeric)","Collision Probability (Patera 2005)"
"25528",25 Oct 2013 08:28:30.743,13.958480,7.4329e-007,6.9134e-026,6.9134e-026,1.6824e-019
"36599",25 Oct 2013 08:57:11.131,14.520999,4.4524e-007,8.1614e-028,8.1614e-028,1.8981e-019
"25528",25 Oct 2013 09:18:40.948,19.117470,3.9625e-007,2.0595e-044,0.0000e+000,5.1767e-020
"33967",25 Oct 2013 09:50:20.559,19.467746,2.4772e-007,4.5443e-046,0.0000e+000,4.9610e-020
"25528",25 Oct 2013 10:08:51.475,18.405341,4.2751e-007,1.6399e-041,1.6399e-041,1.0353e-019
"21528",25 Oct 2013 10:38:42.535,19.236134,2.6398e-007,4.4463e-045,0.0000e+000,1.4667e-019
"37487",25 Oct 2013 10:45:06.298,9.430522,1.0556e-006,1.4098e-014,1.4098e-014,1.4098e-014
"30043",25 Oct 2013 11:05:21.660,12.745238,5.7795e-007,1.4742e-022,1.4742e-022,6.4709e-020
"25159",25 Oct 2013 11:25:36.006,18.599461,3.2252e-007,2.0953e-042,2.0953e-042,1.0785e-019
"25287",25 Oct 2013 12:23:33.727,12.143014,9.8215e-007,9.6461e-021,9.6461e-021,3.4511e-020
"34582",25 Oct 2013 12:24:36.717,14.969812,4.1894e-007,2.9837e-029,2.9837e-029,1.5099e-019
"33881",25 Oct 2013 13:09:35.056,8.833217,1.2032e-006,2.1555e-013,2.1555e-013,2.1555e-013
"35407",25 Oct 2013 13:11:55.153,9.986555,9.4136e-007,9.4835e-016,9.4835e-016,9.4847e-016
"35407",25 Oct 2013 14:52:29.723,18.028831,2.8884e-007,3.2757e-040,0.0000e+000,9.0592e-020
"34620",25 Oct 2013 15:37:29.725,19.227460,2.5395e-007,4.6445e-045,4.6445e-045,7.7650e-020
"33888",25 Oct 2013 15:41:08.554,11.406200,7.2162e-007,4.7828e-019,4.7828e-019,4.5296e-019
"31530",25 Oct 2013 17:17:33.412,7.763123,1.5578e-006,1.8269e-011,1.8269e-011,1.8269e-011
"35850",25 Oct 2013 18:11:57.176,4.989058,3.7718e-006,1.2660e-007,1.2660e-007,1.2660e-007
"38841",25 Oct 2013 18:12:45.916,5.202824,3.4682e-006,7.3431e-008,7.3431e-008,7.3431e-008
"38190",25 Oct 2013 19:05:42.914,8.137886,1.4176e-006,4.1184e-012,4.1184e-012,4.1184e-012
"37127",25 Oct 2013 19:06:01.681,18.954104,2.6133e-007,6.3111e-044,0.0000e+000,5.8238e-020
"38190",25 Oct 2013 19:55:50.458,17.905617,2.9283e-007,9.9085e-040,9.9085e-040,7.7650e-020
"34124",25 Oct 2013 20:45:59.058,14.932721,4.2103e-007,3.9370e-029,3.9370e-029,2.0707e-019
"34638",25 Oct 2013 20:46:05.005,17.344157,3.1209e-007,1.3956e-037,0.0000e+000,4.9610e-020
"30967",25 Oct 2013 21:31:19.593,3.939994,6.0478e-006,1.3165e-006,1.3165e-006,1.3165e-006
"34948",25 Oct 2013 21:35:46.536,17.895467,2.9316e-007,1.0851e-039,1.0851e-039,6.9022e-020
"34638",25 Oct 2013 21:36:09.487,13.752808,4.9637e-007,1.8616e-025,1.8616e-025,5.1767e-020
"15491",25 Oct 2013 22:15:26.121,13.340540,5.2752e-007,3.0379e-024,3.0379e-024,3.4511e-020
"31630",25 Oct 2013 22:42:19.014,12.211205,6.2961e-007,4.1260e-021,4.1260e-021,7.7650e-020
"37040",25 Oct 2013 23:09:05.491,14.094857,4.7257e-007,1.7208e-026,1.7208e-026,1.1648e-019
"36940",25 Oct 2013 23:53:49.003,14.557952,4.4298e-007,6.2388e-028,6.2354e-028,1.6824e-019
"22500",25 Oct 2013 23:57:28.465,9.983051,9.4202e-007,9.6508e-016,9.6508e-016,9.6530e-016
"31773",26 Oct 2013 00:01:31.547,7.880423,1.5118e-006,1.1547e-011,1.1547e-011,1.1547e-011
"34948",26 Oct 2013 00:06:08.461,13.670455,5.0237e-007,3.2739e-025,3.2739e-025,8.6278e-021
"35060",26 Oct 2013 03:26:43.112,2.954221,1.0757e-005,7.1990e-006,7.1990e-006,7.1990e-006
"37997",26 Oct 2013 03:28:23.072,10.649125,8.2787e-007,3.1084e-017,3.1084e-017,3.1103e-017
"31241",26 Oct 2013 04:10:11.115,5.413915,3.2031e-006,4.1934e-008,4.1934e-008,4.1934e-008
"4144",26 Oct 2013 05:33:03.701,19.455123,2.4804e-007,5.1382e-046,0.0000e+000,8.1964e-020
"37498",26 Oct 2013 05:56:58.339,14.360860,4.5523e-007,2.5937e-027,2.5937e-027,0.0000e+000
"4144",26 Oct 2013 07:12:58.739,16.385966,3.4966e-007,4.5054e-034,1.1071e-033,8.6278e-020
"31887",26 Oct 2013 07:16:21.582,10.222444,8.9842e-007,2.8801e-016,2.8801e-016,2.8820e-016
"18765",26 Oct 2013 07:26:09.009,12.682545,5.8368e-007,2.1960e-022,2.1960e-022,1.4236e-019
"31426",26 Oct 2013 08:21:59.643,18.975893,2.6073e-007,5.1331e-044,0.0000e+000,9.9220e-020
"37498",26 Oct 2013 08:27:21.324,2.814789,1.1849e-005,8.8024e-006,8.8024e-006,8.8024e-006
"4144",26 Oct 2013 08:52:53.776,13.633389,5.0510e-007,4.2165e-025,4.2164e-025,1.2510e-019
"3522",26 Oct 2013 09:09:20.734,19.906917,2.2623e-007,5.7540e-048,5.7539e-048,9.2749e-020
"9023",26 Oct 2013 10:16:08.070,9.120993,1.5007e-006,7.8789e-014,7.8789e-014,7.8789e-014
"4144",26 Oct 2013 10:32:48.810,11.186966,7.5018e-007,1.6499e-018,1.6499e-018,1.6867e-018
"36674",26 Oct 2013 10:52:13.212,7.569223,1.6386e-006,3.8413e-011,3.8413e-011,3.8413e-011
"34896",26 Oct 2013 10:54:31.982,8.832974,1.2033e-006,2.1578e-013,2.1578e-013,2.1578e-013
"37832",26 Oct 2013 11:44:47.243,11.943724,6.5812e-007,2.0749e-020,2.0749e-020,1.1648e-019
"34856",26 Oct 2013 12:04:05.783,18.061873,2.8778e-007,2.4313e-040,2.4313e-040,6.4709e-020
"4144",26 Oct 2013 12:12:43.843,9.042582,1.1482e-006,8.4569e-014,8.4569e-014,8.4569e-014
"32445",26 Oct 2013 12:23:02.990,10.046889,9.3009e-007,7.0103e-016,7.0104e-016,7.0118e-016
"33884",26 Oct 2013 12:34:09.475,13.531629,5.1273e-007,8.4153e-025,8.4153e-025,1.1216e-019
"31744",26 Oct 2013 12:36:32.452,14.914890,4.2203e-007,4.4973e-029,4.4943e-029,6.9022e-020
"38017",26 Oct 2013 13:20:40.270,18.858536,2.6398e-007,1.5576e-043,0.0000e+000,4.7453e-020
"33884",26 Oct 2013 13:24:14.211,12.039299,6.4772e-007,1.1699e-020,1.1699e-020,1.2942e-019
"24905",26 Oct 2013 13:25:16.023,15.070816,6.3762e-007,2.1577e-029,2.1579e-029,1.5099e-019
"34574",26 Oct 2013 13:29:02.844,14.005619,4.7861e-007,3.2209e-026,3.2209e-026,-4.3139e-020
"37904",26 Oct 2013 13:51:24.989,13.681258,5.0157e-007,3.0408e-025,3.0409e-025,1.4667e-019
"4144",26 Oct 2013 13:52:38.874,7.207832,1.8071e-006,1.4598e-010,1.4598e-010,1.4598e-010
"30687",26 Oct 2013 14:12:11.324,19.489235,2.4717e-007,3.6862e-046,3.6862e-046,3.2354e-020
"35629",26 Oct 2013 14:13:03.071,19.353539,2.5065e-007,1.3767e-045,0.0000e+000,1.2079e-019
"27373",26 Oct 2013 15:28:07.984,18.381684,4.2861e-007,2.0385e-041,0.0000e+000,1.9413e-019
"4144",26 Oct 2013 15:32:33.903,5.711425,2.8781e-006,1.8332e-008,1.8332e-008,1.8332e-008
"30870",26 Oct 2013 15:52:29.875,2.823762,1.1774e-005,8.6918e-006,8.6918e-006,8.6918e-006
"34990",26 Oct 2013 15:58:18.761,14.528656,4.4477e-007,7.7200e-028,7.7188e-028,0.0000e+000
"27373",26 Oct 2013 16:18:10.035,17.150393,4.9236e-007,1.1461e-036,0.0000e+000,1.0785e-019
"35853",26 Oct 2013 16:44:24.525,6.625892,2.1384e-006,1.0922e-009,1.0922e-009,1.0922e-009
"34990",26 Oct 2013 16:48:25.574,17.033944,3.2356e-007,2.0073e-036,2.0073e-036,1.0569e-019
"4144",26 Oct 2013 17:12:28.929,4.614550,4.4089e-006,3.1110e-007,3.1111e-007,3.1110e-007
"33692",26 Oct 2013 17:33:35.677,7.513659,1.6630e-006,4.7366e-011,4.7367e-011,4.7366e-011
"36424",26 Oct 2013 18:20:58.400,9.346542,1.0747e-006,2.0910e-014,2.0910e-014,2.0910e-014
"260",26 Oct 2013 18:30:51.309,18.650489,2.6990e-007,1.0957e-042,1.0957e-042,8.1964e-020
"34567",26 Oct 2013 18:44:08.931,16.730459,3.3541e-007,2.6009e-035,2.6009e-035,1.3589e-019
"4144",26 Oct 2013 18:52:23.954,4.002174,5.8613e-006,1.1636e-006,1.1636e-006,1.1636e-006
"18764",26 Oct 2013 19:56:48.080,13.137321,5.4397e-007,1.1662e-023,1.1662e-023,5.6081e-020
"36630",26 Oct 2013 20:09:01.960,6.182542,2.4561e-006,4.5169e-009,4.5169e-009,4.5169e-009
"4144",26 Oct 2013 20:32:18.977,3.908509,6.1456e-006,1.4004e-006,1.4004e-006,1.4004e-006
"26614",26 Oct 2013 20:54:05.591,12.515486,5.9937e-007,6.2902e-022,6.2902e-022,1.1648e-019
"31012",26 Oct 2013 20:54:20.052,16.993899,3.2509e-007,2.8220e-036,0.0000e+000,1.3373e-019
"3393",26 Oct 2013 21:01:38.323,10.593682,8.3655e-007,4.1726e-017,4.1726e-017,4.1901e-017
"4144",26 Oct 2013 22:12:13.998,4.234295,5.2363e-006,7.2148e-007,7.2148e-007,7.2148e-007
"3393",26 Oct 2013 22:40:42.896,18.891051,2.6307e-007,1.1460e-043,1.1460e-043,1.2510e-019
"26300",26 Oct 2013 23:28:18.148,9.195610,1.1103e-006,4.2092e-014,4.2092e-014,4.2092e-014
"33920",26 Oct 2013 23:30:20.221,3.738409,6.7176e-006,1.9385e-006,1.9385e-006,1.9385e-006
"34908",26 Oct 2013 23:30:25.933,16.171049,3.5901e-007,2.5906e-033,2.5906e-033,3.0197e-020
"4144",26 Oct 2013 23:52:09.016,4.810661,4.0567e-006,1.9599e-007,1.9599e-007,1.9599e-007
"24842",27 Oct 2013 00:34:07.526,16.037568,5.6306e-007,1.1719e-032,1.1719e-032,9.9220e-020
"34036",27 Oct 2013 01:09:33.097,7.724518,1.5734e-006,2.1214e-011,2.1214e-011,2.1214e-011
"4144",27 Oct 2013 01:32:04.032,5.507769,3.0948e-006,3.2455e-008,3.2455e-008,3.2455e-008
"38518",27 Oct 2013 01:54:10.110,17.854966,2.9449e-007,1.5583e-039,0.0000e+000,7.1179e-020
"24842",27 Oct 2013 02:14:07.907,14.614423,6.7806e-007,6.3810e-028,6.3826e-028,-5.1767e-020
"21827",27 Oct 2013 02:29:15.324,5.904418,2.6930e-006,1.0467e-008,1.0467e-008,1.0467e-008
"254",27 Oct 2013 02:30:53.161,13.052966,5.5102e-007,2.0260e-023,2.0260e-023,5.1767e-020
"36430",27 Oct 2013 02:55:39.063,13.941635,4.8301e-007,5.0363e-026,5.0363e-026,2.5883e-020
"4144",27 Oct 2013 03:11:59.046,6.255624,2.3991e-006,3.5987e-009,3.5987e-009,3.5987e-009
"38468",27 Oct 2013 03:35:13.932,19.381001,2.4994e-007,1.0552e-045,0.0000e+000,1.2295e-019
"27629",27 Oct 2013 04:23:03.220,14.740136,4.3210e-007,1.6428e-028,1.6432e-028,1.5530e-019
"4144",27 Oct 2013 04:51:54.058,7.023103,1.9034e-006,2.8164e-010,2.8164e-010,2.8164e-010
"22426",27 Oct 2013 05:28:30.378,14.777996,4.2989e-007,1.2424e-028,1.2425e-028,1.0785e-019
"34481",27 Oct 2013 06:12:14.547,9.496527,1.0410e-006,1.0316e-014,1.0316e-014,1.0316e-014
"4144",27 Oct 2013 06:31:49.068,7.799497,1.5433e-006,1.5858e-011,1.5858e-011,1.5858e-011
"31099",27 Oct 2013 06:55:38.279,9.941758,9.4986e-007,1.1855e-015,1.1855e-015,1.1857e-015
"36090",27 Oct 2013 07:46:24.736,16.053841,3.6427e-007,6.6601e-033,8.3483e-033,8.1964e-020
"4144",27 Oct 2013 08:11:44.075,8.584348,1.2740e-006,6.3703e-013,6.3703e-013,6.3703e-013
"25172",27 Oct 2013 08:12:54.750,18.615976,4.1789e-007,2.3346e-042,2.3346e-042,9.9220e-020
"23282",27 Oct 2013 08:30:52.296,5.699687,2.8899e-006,1.8956e-008,1.8956e-008,1.8956e-008
"31768",27 Oct 2013 08:35:34.656,19.005579,2.5991e-007,3.8722e-044,3.8722e-044,5.6081e-020
"34374",27 Oct 2013 08:35:35.972,18.117068,2.8603e-007,1.4758e-040,0.0000e+000,8.6278e-020
"25172",27 Oct 2013 09:03:05.329,17.495678,4.7312e-007,5.7601e-038,0.0000e+000,9.4906e-020
"4144",27 Oct 2013 09:51:39.081,9.382440,1.0665e-006,1.7675e-014,1.7675e-014,1.7675e-014
"25172",27 Oct 2013 09:53:15.477,13.707685,7.7073e-007,3.9174e-025,3.9174e-025,1.4236e-019
"34325",27 Oct 2013 10:10:03.035,10.202823,9.0188e-007,3.1836e-016,3.1836e-016,3.1860e-016
"25172",27 Oct 2013 10:43:26.058,12.650131,9.0499e-007,4.1622e-022,4.1622e-022,6.0395e-020
"33630",27 Oct 2013 11:19:40.504,17.002876,3.2474e-007,2.6147e-036,0.0000e+000,7.7650e-020
"4144",27 Oct 2013 11:31:34.083,10.201425,9.0212e-007,3.2064e-016,3.2064e-016,3.2084e-016
"25172",27 Oct 2013 11:33:36.205,11.818607,1.0368e-006,6.7342e-020,6.7342e-020,2.3726e-019
"30980",27 Oct 2013 11:55:53.577,7.611457,1.6205e-006,3.2725e-011,3.2725e-011,3.2725e-011
"24945",27 Oct 2013 11:57:03.879,14.936865,6.4910e-007,5.8936e-029,5.8897e-029,2.1570e-019
"25172",27 Oct 2013 12:23:46.787,11.140734,1.1668e-006,3.2960e-018,3.2960e-018,3.3648e-018
"37506",27 Oct 2013 12:51:05.233,18.759731,2.6677e-007,3.9444e-043,0.0000e+000,6.0395e-020
"4144",27 Oct 2013 13:11:29.084,11.050772,7.6878e-007,3.5178e-018,3.5178e-018,3.6582e-018
"25172",27 Oct 2013 13:13:56.933,14.183598,7.1988e-007,1.4187e-026,1.4187e-026,8.1964e-020
"39308",27 Oct 2013 13:34:36.459,12.393541,6.1122e-007,1.3442e-021,1.3442e-021,9.0592e-020
"25172",27 Oct 2013 14:04:07.516,14.056938,7.3291e-007,3.4692e-026,3.4688e-026,1.5099e-019
"34538",27 Oct 2013 14:27:55.770,12.420413,6.0858e-007,1.1378e-021,1.1378e-021,1.1648e-019
"37506",27 Oct 2013 14:31:17.868,14.196244,4.6584e-007,8.4004e-027,8.4007e-027,4.7453e-020
"4144",27 Oct 2013 14:51:24.082,11.941408,6.5838e-007,2.1038e-020,2.1038e-020,1.8981e-019
"25172",27 Oct 2013 14:54:17.660,19.275936,3.8976e-007,4.5002e-045,0.0000e+000,6.9022e-020
"21419",27 Oct 2013 15:11:39.814,17.313868,4.1648e-007,2.4147e-037,0.0000e+000,1.4236e-019
"37529",27 Oct 2013 15:22:12.022,14.267927,4.6118e-007,5.0440e-027,5.0441e-027,8.6278e-020
"25172",27 Oct 2013 15:44:28.244,19.483127,3.8152e-007,6.0447e-046,0.0000e+000,5.6081e-020
"31903",27 Oct 2013 15:56:05.489,15.987087,3.6732e-007,1.1368e-032,1.1368e-032,9.0592e-020
"20433",27 Oct 2013 16:03:20.813,12.954496,7.4394e-007,5.1127e-023,5.1128e-023,1.6393e-019
"37506",27 Oct 2013 16:11:30.502,11.029197,7.7179e-007,3.9627e-018,3.9627e-018,4.1155e-018
"4144",27 Oct 2013 16:31:19.077,12.885692,5.6542e-007,5.9938e-023,5.9938e-023,1.2942e-019
"30513",27 Oct 2013 16:54:39.502,15.172111,4.0785e-007,6.4971e-030,6.5333e-030,1.1648e-019
"26286",27 Oct 2013 17:00:45.255,18.123717,2.8582e-007,1.3895e-040,1.3895e-040,6.6866e-020
"37506",27 Oct 2013 17:51:43.136,10.692043,8.2123e-007,2.4722e-017,2.4722e-017,2.4822e-017
"31624",27 Oct 2013 17:55:45.019,15.672972,3.8219e-007,1.3659e-031,1.2470e-031,6.0395e-020
"31538",27 Oct 2013 17:59:58.067,9.764277,9.8471e-007,2.8419e-015,2.8419e-015,2.8420e-015
"37108",27 Oct 2013 18:08:39.480,15.662599,3.8270e-007,1.4815e-031,1.6137e-031,2.1570e-020
"4144",27 Oct 2013 18:11:14.071,13.897542,4.8608e-007,6.8452e-026,6.8452e-026,3.4511e-020
"20433",27 Oct 2013 18:33:40.788,19.589354,3.2534e-007,1.8451e-046,1.8451e-046,7.7650e-020
"34878",27 Oct 2013 19:16:16.722,13.802350,4.9281e-007,1.3233e-025,1.3233e-025,4.7453e-020
"37506",27 Oct 2013 19:31:55.770,13.477587,5.1685e-007,1.2121e-024,1.2121e-024,7.3336e-020
"16864",27 Oct 2013 19:40:56.542,11.059872,1.0207e-006,4.4499e-018,4.4499e-018,4.7065e-018
"4144",27 Oct 2013 19:51:09.061,14.992597,4.1767e-007,2.5155e-029,2.5155e-029,1.8550e-019
"30149",27 Oct 2013 20:15:27.590,9.353214,1.0732e-006,2.0268e-014,2.0268e-014,2.0268e-014
"23433",27 Oct 2013 20:47:21.958,12.339378,6.1660e-007,1.8788e-021,1.8788e-021,1.0785e-019
"37506",27 Oct 2013 21:12:08.403,18.047756,2.8823e-007,2.7617e-040,0.0000e+000,7.5493e-020
"34963",27 Oct 2013 21:18:50.047,16.252233,3.5544e-007,1.3416e-033,1.3416e-033,8.1964e-020
"4144",27 Oct 2013 21:31:04.050,16.188326,3.5825e-007,2.2527e-033,2.2527e-033,1.2942e-019
"23433",27 Oct 2013 21:37:29.733,5.452997,3.1573e-006,3.7710e-008,3.7710e-008,3.7710e-008
"25471",27 Oct 2013 22:00:27.802,11.335056,1.1272e-006,1.1062e-018,1.1062e-018,1.2683e-018
"25471",27 Oct 2013 22:50:38.188,13.878500,7.5188e-007,1.2062e-025,1.2062e-025,1.8118e-019
"4144",27 Oct 2013 23:10:59.036,17.504035,3.0642e-007,3.4663e-038,0.0000e+000,9.4906e-020
"10539",27 Oct 2013 23:35:24.730,19.376692,2.5005e-007,1.1002e-045,0.0000e+000,9.2749e-020
"24795",27 Oct 2013 23:36:49.196,19.234287,3.9145e-007,6.7200e-045,0.0000e+000,3.8825e-020
"33866",27 Oct 2013 23:38:12.074,0.744352,1.6945e-004,5.5546e-005,5.5546e-005,5.5546e-005
"24795",28 Oct 2013 00:26:59.863,11.878422,1.0264e-006,4.7250e-020,4.7250e-020,1.9844e-019
"4144",28 Oct 2013 00:50:54.019,18.960755,2.6114e-007,5.9256e-044,0.0000e+000,1.1000e-019
"24795",28 Oct 2013 01:17:09.920,17.223616,4.8818e-007,6.1087e-037,6.1086e-037,1.0353e-019
"31167",28 Oct 2013 01:17:46.940,7.143388,1.8398e-006,1.8395e-010,1.8395e-010,1.8395e-010
"15773",28 Oct 2013 02:15:07.666,19.945007,2.2595e-007,3.9470e-048,3.9471e-048,4.3139e-021
"31952",28 Oct 2013 03:47:05.705,16.443550,3.4721e-007,2.8086e-034,0.0000e+000,6.0395e-020
"25286",28 Oct 2013 03:52:17.324,18.660336,4.1590e-007,1.5442e-042,0.0000e+000,2.1570e-020
"35862",28 Oct 2013 04:39:23.393,17.394888,3.1027e-007,8.9830e-038,0.0000e+000,1.2079e-019
"34343",28 Oct 2013 04:43:45.045,13.005596,5.5504e-007,2.7584e-023,2.7584e-023,1.8981e-019
"36132",28 Oct 2013 05:17:59.651,5.643629,2.9476e-006,2.2222e-008,2.2222e-008,2.2222e-008
"9907",28 Oct 2013 05:30:43.924,16.960998,3.2635e-007,3.7311e-036,0.0000e+000,1.1216e-019
"9907",28 Oct 2013 06:20:53.881,17.658548,3.0108e-007,8.9124e-039,0.0000e+000,9.0592e-020
"9821",28 Oct 2013 07:00:31.314,9.761340,9.8530e-007,2.8829e-015,2.8829e-015,2.8832e-015
"9907",28 Oct 2013 07:11:01.533,19.826385,2.3884e-007,1.3411e-047,1.3411e-047,6.2552e-020
"34343",28 Oct 2013 07:14:08.379,15.318295,4.0010e-007,2.1321e-030,2.1321e-030,1.1648e-019
"37506",28 Oct 2013 08:03:38.009,14.290948,4.5969e-007,4.2795e-027,4.2795e-027,1.0353e-019
"34343",28 Oct 2013 08:54:19.252,15.726829,3.7958e-007,8.9497e-032,7.3476e-032,6.0395e-020
"32063",28 Oct 2013 09:40:30.938,12.479755,6.0280e-007,7.8637e-022,7.8637e-022,1.8118e-019
"35917",28 Oct 2013 09:40:12.011,7.735253,1.5691e-006,2.0352e-011,2.0352e-011,2.0352e-011
"31873",28 Oct 2013 09:43:02.414,12.764890,5.7617e-007,1.3005e-022,1.3005e-022,2.5883e-020
"37506",28 Oct 2013 09:43:50.648,9.000608,1.1589e-006,1.0220e-013,1.0220e-013,1.0220e-013
"25940",28 Oct 2013 10:33:39.227,11.677392,1.0170e-006,1.4780e-019,1.4780e-019,3.6237e-019
"37506",28 Oct 2013 11:24:03.287,6.286820,2.3753e-006,3.2634e-009,3.2634e-009,3.2634e-009
"31180",28 Oct 2013 11:29:05.399,14.236769,4.6320e-007,6.2980e-027,6.2987e-027,1.1648e-019
"35982",28 Oct 2013 12:18:52.422,11.465023,7.1423e-007,3.4167e-019,3.4167e-019,4.7884e-019
"34141",28 Oct 2013 12:21:20.688,6.369068,2.3144e-006,2.5157e-009,2.5157e-009,2.5157e-009
"25479",28 Oct 2013 12:22:50.015,19.204883,3.0250e-007,6.8603e-045,0.0000e+000,1.2510e-019
"1964",28 Oct 2013 12:26:24.080,10.972510,7.7979e-007,5.4125e-018,5.4125e-018,5.5002e-018
"38224",28 Oct 2013 12:58:37.450,15.200143,4.0634e-007,5.2515e-030,5.2515e-030,1.0353e-019
"37506",28 Oct 2013 13:04:15.925,9.056442,1.1446e-006,7.9429e-014,7.9429e-014,7.9429e-014
"16682",28 Oct 2013 13:04:24.408,19.538344,3.2704e-007,3.0389e-046,0.0000e+000,1.2295e-019
"33986",28 Oct 2013 13:54:23.247,9.748417,9.8791e-007,3.0705e-015,3.0705e-015,3.0706e-015
"16682",28 Oct 2013 13:54:34.279,18.277578,3.7372e-007,4.5600e-041,0.0000e+000,1.1648e-019
"22485",28 Oct 2013 13:55:44.285,8.607867,1.2671e-006,5.7579e-013,5.7579e-013,5.7579e-013
"10961",28 Oct 2013 14:36:36.300,7.565075,1.8700e-006,4.4483e-011,4.4483e-011,4.4483e-011
"37506",28 Oct 2013 14:44:28.563,14.517739,4.4544e-007,8.3569e-028,8.3551e-028,6.9022e-020
"16682",28 Oct 2013 14:44:42.485,9.008599,1.5384e-006,1.3113e-013,1.3113e-013,1.3113e-013
"36954",28 Oct 2013 15:20:17.338,12.868579,5.6693e-007,6.6920e-023,6.6920e-023,1.0353e-019
"10961",28 Oct 2013 15:26:40.954,19.322565,2.8664e-007,2.1181e-045,2.1181e-045,-2.8040e-020
"35147",28 Oct 2013 16:04:18.327,16.559560,3.4237e-007,1.0785e-034,0.0000e+000,1.0785e-019
"10961",28 Oct 2013 17:06:57.646,12.063713,7.3536e-007,1.1513e-020,1.1513e-020,2.1570e-020
"36366",28 Oct 2013 17:07:12.845,15.734082,3.7923e-007,8.4535e-032,8.7532e-032,7.3336e-020
"38020",28 Oct 2013 17:09:04.292,16.489367,3.4529e-007,1.9260e-034,1.9260e-034,1.2510e-019
"38176",28 Oct 2013 17:12:01.543,18.745883,2.6716e-007,4.4913e-043,4.4913e-043,5.6081e-020
"34774",28 Oct 2013 18:00:53.812,18.280172,2.8095e-007,3.3458e-041,3.3458e-041,4.3139e-020
"34492",28 Oct 2013 18:03:39.117,14.768802,4.3042e-007,1.3297e-028,1.3297e-028,9.4906e-020
"34878",28 Oct 2013 18:37:05.474,13.082567,5.4853e-007,1.6697e-023,1.6697e-023,1.0353e-019
"33826",28 Oct 2013 19:11:13.697,10.982589,7.7836e-007,5.1212e-018,5.1212e-018,5.0602e-018
"32176",28 Oct 2013 19:32:30.211,15.097706,4.1187e-007,1.1409e-029,1.1380e-029,9.0592e-020
"34579",28 Oct 2013 19:45:26.357,13.106811,5.4650e-007,1.4246e-023,1.4246e-023,1.5530e-019
"36936",28 Oct 2013 20:17:26.559,17.686436,3.0013e-007,6.9659e-039,6.9659e-039,9.9220e-020
"6966",28 Oct 2013 20:36:52.091,11.573266,9.3211e-007,2.4367e-019,2.4367e-019,4.1845e-019
"34102",28 Oct 2013 21:19:44.589,17.427900,3.0910e-007,6.7392e-038,6.7392e-038,4.9610e-020
"35789",28 Oct 2013 22:15:42.607,16.190730,3.5814e-007,2.2093e-033,2.2093e-033,6.4709e-020
"6966",28 Oct 2013 22:16:55.584,17.598752,4.0310e-007,2.0092e-038,0.0000e+000,1.2079e-019
"17754",28 Oct 2013 22:24:03.041,8.271571,1.3722e-006,2.3799e-012,2.3799e-012,2.3799e-012
"20432",28 Oct 2013 22:53:39.126,3.657413,8.0004e-006,2.5667e-006,2.5667e-006,2.5667e-006
"32427",28 Oct 2013 22:56:55.586,16.894215,3.2894e-007,6.5662e-036,6.5662e-036,1.5530e-019
"25261",28 Oct 2013 23:05:02.379,13.910685,8.5637e-007,1.1040e-025,1.1040e-025,1.0353e-019
"38229",28 Oct 2013 23:41:19.608,9.857389,9.6619e-007,1.7999e-015,1.7999e-015,1.8002e-015
"38667",28 Oct 2013 23:56:01.692,13.314521,5.2959e-007,3.6131e-024,3.6131e-024,1.7687e-019
"34579",28 Oct 2013 23:56:02.620,5.010178,3.7401e-006,1.2009e-007,1.2009e-007,1.2009e-007
"14344",28 Oct 2013 23:57:42.814,18.609526,2.7109e-007,1.6047e-042,1.6047e-042,1.3157e-019
"38667",29 Oct 2013 00:46:06.927,2.948658,1.0798e-005,7.2583e-006,7.2583e-006,7.2583e-006
"34340",29 Oct 2013 00:47:45.963,17.107983,3.2077e-007,1.0670e-036,0.0000e+000,4.0982e-020
"36941",29 Oct 2013 01:17:53.595,12.326060,6.1793e-007,2.0396e-021,2.0396e-021,1.2079e-019
"32118",29 Oct 2013 02:26:22.892,10.037999,9.3174e-007,7.3303e-016,7.3303e-016,7.3318e-016
